id,text,user_id,num_urls,crawled_at,url
5.3E+017,"Piega, shampoo e colpi di sole con spatola http://t.co/zLv98nUBTD",282659109,Thu Nov 06 08:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/zLv98nUBTD
5.3E+017,Pranzo per 2 Persone http://t.co/iV5DAPbsKr,282659109,Thu Nov 06 08:00:20 +0000 2014,2014-11-13 02:26:50,http://t.co/iV5DAPbsKr
5.3E+017,Menu pizza per 1 o 2 persone nella Valle dell'Alcantara http://t.co/Tl7oLZJZqY,282659109,Thu Nov 06 08:00:15 +0000 2014,2014-11-13 02:26:50,http://t.co/Tl7oLZJZqY
5.3E+017,Pranzo o Cena Etnico per 2 Persone http://t.co/dkSE24ioNh,282659109,Thu Nov 06 08:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/dkSE24ioNh
5.3E+017,"Piega, shampoo e colpi di sole con spatola http://t.co/SyRk9x7G6p",282659109,Thu Nov 06 08:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/SyRk9x7G6p
5.3E+017,Abbonamento Trimestrale di Danza Caraibica http://t.co/exiyvQvuio,282659109,Wed Nov 05 22:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/exiyvQvuio
5.3E+017,Menù pizza per 2 persone http://t.co/tsEUT0GLQT,282659109,Wed Nov 05 22:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/tsEUT0GLQT
5.3E+017,Abbonamento Trimestrale di Danza Caraibica http://t.co/KjthbPduDm,282659109,Wed Nov 05 22:00:22 +0000 2014,2014-11-13 02:26:50,http://t.co/KjthbPduDm
5.3E+017,30 Giorni di Sala Fitness e Corso di Ginnastica Dolce http://t.co/GOmqaDIfVl,282659109,Wed Nov 05 22:00:15 +0000 2014,2014-11-13 02:26:50,http://t.co/GOmqaDIfVl
5.3E+017,Capo D'orlando: splendido Soggiorno per 2 persone http://t.co/nK9UJSE4i1,282659109,Wed Nov 05 22:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/nK9UJSE4i1
5.3E+017,2 Ingressi al Teatro Cabaret e 1 Ingresso Omaggio http://t.co/bLFNvljlPv,282659109,Wed Nov 05 22:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/bLFNvljlPv
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/vdXcpA4xE0,282659109,Wed Nov 05 22:00:08 +0000 2014,2014-11-13 02:26:50,http://t.co/vdXcpA4xE0
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/YoaZhsNDM7,282659109,Wed Nov 05 20:00:32 +0000 2014,2014-11-13 02:26:50,http://t.co/YoaZhsNDM7
5.3E+017,"Per 2 persone: 2 crepes salate, acqua e 2 crepes dolci http://t.co/hpsvv1cXxb",282659109,Wed Nov 05 20:00:30 +0000 2014,2014-11-13 02:26:50,http://t.co/hpsvv1cXxb
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/00q3O25x4V,282659109,Wed Nov 05 20:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/00q3O25x4V
5.3E+017,30 Giorni di Sala Fitness e Corso di Salsa Cubana http://t.co/9j4wH9VMHj,282659109,Wed Nov 05 20:00:18 +0000 2014,2014-11-13 02:26:50,http://t.co/9j4wH9VMHj
5.3E+017,"Speciale pranzo o cena a ""San Martino"" http://t.co/sZHknTi44R",282659109,Wed Nov 05 20:00:14 +0000 2014,2014-11-13 02:26:50,http://t.co/sZHknTi44R
5.3E+017,Abbonamento Trimestrale in Palestra http://t.co/svkaBDXx8K,282659109,Wed Nov 05 20:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/svkaBDXx8K
5.3E+017,"Pranzo o cena per 1, 2, 4 o 6 persone http://t.co/YLSgtmmBj2",282659109,Wed Nov 05 20:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/YLSgtmmBj2
5.3E+017,Giardini-naxos - Sporting Beauty Center: Percorso benessere e massa... http://t.co/QKeLiW7uDF,282659109,Wed Nov 05 17:12:23 +0000 2014,2014-11-13 02:26:50,http://t.co/QKeLiW7uDF
5.3E+017,Giardini-naxos - Sporting Beauty Center: Percorso benessere e massa... http://t.co/OGL8RRYE0J,282659109,Wed Nov 05 17:12:12 +0000 2014,2014-11-13 02:26:50,http://t.co/OGL8RRYE0J
5.3E+017,1 o 3 Pulizia viso con massaggio rassodante e maschera personalizzata http://t.co/V834n0tyzk,282659109,Wed Nov 05 17:00:31 +0000 2014,2014-11-13 02:26:50,http://t.co/V834n0tyzk
5.3E+017,Menù pizza per 2 persone http://t.co/VS5LfDM4BW,282659109,Wed Nov 05 17:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/VS5LfDM4BW
5.3E+017,1 o 3 Pulizia viso con massaggio rassodante e maschera personalizzata http://t.co/x6FwqFus1J,282659109,Wed Nov 05 17:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/x6FwqFus1J
5.3E+017,Carnet di 3 Docce Solari http://t.co/P2xNa69mYM,282659109,Wed Nov 05 17:00:18 +0000 2014,2014-11-13 02:26:50,http://t.co/P2xNa69mYM
5.3E+017,Pranzo o Cena a base di Carne o Pesce http://t.co/0enmKRKBEY,282659109,Wed Nov 05 17:00:15 +0000 2014,2014-11-13 02:26:50,http://t.co/0enmKRKBEY
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/MwVBieO1oO,282659109,Wed Nov 05 17:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/MwVBieO1oO
5.3E+017,"Per lei: 2 pieghe, 1 colore, 2 shampoo e 2 trattamenti http://t.co/XsUVpEOr0k",282659109,Wed Nov 05 17:00:09 +0000 2014,2014-11-13 02:26:50,http://t.co/XsUVpEOr0k
5.3E+017,Catania - Trattoria Sicilia: Pranzo o cena di pesce per 1 o 2 perso... http://t.co/MmcgU1jy5P,282659109,Wed Nov 05 16:53:12 +0000 2014,2014-11-13 02:26:50,http://t.co/MmcgU1jy5P
5.3E+017,"Droga, cellulari ed mp3 a disposizione dei carcerati. Ai domiciliari agente penitenziario http://t.co/DDNAPKoUMO",282659109,Wed Nov 05 14:46:21 +0000 2014,2014-11-13 02:26:50,http://t.co/DDNAPKoUMO
5.3E+017,Pacchetto sposa completo http://t.co/mu6h5VA29m,282659109,Wed Nov 05 14:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/mu6h5VA29m
5.3E+017,"Per lei: 2 pieghe, 2 trattamenti, baffetti e sopracciglia http://t.co/E6YWoihm6b",282659109,Wed Nov 05 14:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/E6YWoihm6b
5.3E+017,Pacchetto sposa completo http://t.co/ouZYJFbby2,282659109,Wed Nov 05 14:00:24 +0000 2014,2014-11-13 02:26:50,http://t.co/ouZYJFbby2
5.3E+017,Buono Sconto del 10% su Abiti Sposi e Cerimonia http://t.co/AqZBX6s5kq,282659109,Wed Nov 05 14:00:17 +0000 2014,2014-11-13 02:26:50,http://t.co/AqZBX6s5kq
5.3E+017,"Percorso benessere ""Armonia"" per 1 o 2 persone http://t.co/s8EBNJFw7M",282659109,Wed Nov 05 14:00:14 +0000 2014,2014-11-13 02:26:50,http://t.co/s8EBNJFw7M
5.3E+017,Abbonamento Trimestrale per Gym Music o Aero-Tonic http://t.co/7OHsESNF2R,282659109,Wed Nov 05 14:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/7OHsESNF2R
5.3E+017,1 o 3 Pulizia viso con massaggio rassodante e maschera personalizzata http://t.co/SQmsMv3Qqm,282659109,Wed Nov 05 14:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/SQmsMv3Qqm
5.3E+017,Catania - Donna Sofia - Pescheria gastronomica: Menù di pesce fres... http://t.co/4lwEtey4Lk,282659109,Wed Nov 05 12:50:26 +0000 2014,2014-11-13 02:26:50,http://t.co/4lwEtey4Lk
5.3E+017,"Orrore a Catania, lite in una bar tra pregiudicati: un morto. I FATTI http://t.co/6hhZ3mCPSf",282659109,Wed Nov 05 12:42:18 +0000 2014,2014-11-13 02:26:50,http://t.co/6hhZ3mCPSf
5.3E+017,"Allerta meteo, ad Aci Castello le scuole rimangono chiuse http://t.co/94s3NMq3Ru",282659109,Wed Nov 05 12:41:01 +0000 2014,2014-11-13 02:26:50,http://t.co/94s3NMq3Ru
5.3E+017,Menù Pizza per 2 Persone http://t.co/fV6G14dGqL,282659109,Wed Nov 05 11:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/fV6G14dGqL
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/0VdUlmQBjq,282659109,Wed Nov 05 11:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/0VdUlmQBjq
5.3E+017,Menù Pizza per 2 Persone http://t.co/PKlhE1c9ij,282659109,Wed Nov 05 11:00:24 +0000 2014,2014-11-13 02:26:50,http://t.co/PKlhE1c9ij
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/RMiTdrHFn9,282659109,Wed Nov 05 11:00:16 +0000 2014,2014-11-13 02:26:50,http://t.co/RMiTdrHFn9
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/nEPbJjxSlc,282659109,Wed Nov 05 11:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/nEPbJjxSlc
5.3E+017,Menù Pizza per 2 Persone http://t.co/JcBFfGwCcL,282659109,Wed Nov 05 11:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/JcBFfGwCcL
5.3E+017,Pacchetto sposa completo http://t.co/j8GWjsFYr1,282659109,Wed Nov 05 11:00:08 +0000 2014,2014-11-13 02:26:50,http://t.co/j8GWjsFYr1
5.3E+017,Catania - Astemio - Wine Bar: Happy hour rinforzato per 2 ... http://t.co/XQ67cGMgvf,282659109,Wed Nov 05 08:33:47 +0000 2014,2014-11-13 02:26:50,http://t.co/XQ67cGMgvf
5.3E+017,Belpasso - Daem Style : Pacchetto sposa completo... http://t.co/AdX3dNcbUd,282659109,Wed Nov 05 08:29:45 +0000 2014,2014-11-13 02:26:50,http://t.co/AdX3dNcbUd
5.3E+017,Percorso benessere e massaggio per 1 o 2 persone http://t.co/uIe2hSs3qC,282659109,Wed Nov 05 08:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/uIe2hSs3qC
5.3E+017,Apericena per 2 persone http://t.co/8uEoohOLVs,282659109,Wed Nov 05 08:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/8uEoohOLVs
5.3E+017,Percorso benessere e massaggio per 1 o 2 persone http://t.co/IpXvPXOLGv,282659109,Wed Nov 05 08:00:24 +0000 2014,2014-11-13 02:26:50,http://t.co/IpXvPXOLGv
5.3E+017,Soggiorno di 1 Notte con Percorso Benessere e Colazione per 2 Persone http://t.co/LACDvKUtPs,282659109,Wed Nov 05 08:00:17 +0000 2014,2014-11-13 02:26:50,http://t.co/LACDvKUtPs
5.3E+017,Percorso benessere e massaggio per 1 o 2 persone http://t.co/zAx0HYCKyY,282659109,Wed Nov 05 08:00:14 +0000 2014,2014-11-13 02:26:50,http://t.co/zAx0HYCKyY
5.3E+017,Abbonamento Trimestrale di Danza Caraibica http://t.co/ogmiFrArKt,282659109,Wed Nov 05 08:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/ogmiFrArKt
5.3E+017,Percorso benessere e massaggio per 1 o 2 persone http://t.co/rVIefO1OJr,282659109,Wed Nov 05 08:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/rVIefO1OJr
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/IplwC2Hhjc,282659109,Tue Nov 04 22:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/IplwC2Hhjc
5.3E+017,3 sedute abbronzanti con Sun Spray Viso e decollete e 3 scrub http://t.co/64E3uDK159,282659109,Tue Nov 04 22:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/64E3uDK159
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/sxmimnFW2Y,282659109,Tue Nov 04 22:00:23 +0000 2014,2014-11-13 02:26:50,http://t.co/sxmimnFW2Y
5.3E+017,30 Giorni di Sala Fitness e Corso di Balli di Gruppo http://t.co/GftwJHTMhf,282659109,Tue Nov 04 22:00:15 +0000 2014,2014-11-13 02:26:50,http://t.co/GftwJHTMhf
5.3E+017,Pedicure Estetica con Esfoliazione http://t.co/8d24SueGf8,282659109,Tue Nov 04 22:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/8d24SueGf8
5.3E+017,Per 2 o 4 persone cioccolata calda in tazza a scelta http://t.co/vRVep7dROj,282659109,Tue Nov 04 22:00:09 +0000 2014,2014-11-13 02:26:50,http://t.co/vRVep7dROj
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/aweYzukzpx,282659109,Tue Nov 04 20:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/aweYzukzpx
5.3E+017,1 Seduta rilassante - disintossicante del corpo della durata di 2 ore http://t.co/3oMao1RgVV,282659109,Tue Nov 04 20:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/3oMao1RgVV
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/Obfv9ox7rJ,282659109,Tue Nov 04 20:00:23 +0000 2014,2014-11-13 02:26:50,http://t.co/Obfv9ox7rJ
5.3E+017,30 Giorni di Sala Fitness e Corso di Ginnastica Dolce http://t.co/K4oYyAQYQJ,282659109,Tue Nov 04 20:00:16 +0000 2014,2014-11-13 02:26:50,http://t.co/K4oYyAQYQJ
5.3E+017,Cena per due persone con secondo piatto a scelta http://t.co/TR77I722Dv,282659109,Tue Nov 04 20:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/TR77I722Dv
5.3E+017,2 Ingressi al Teatro Cabaret e 1 Ingresso Omaggio http://t.co/hVobzMPwSK,282659109,Tue Nov 04 20:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/hVobzMPwSK
5.3E+017,Buono sconton per 4 giorni di puro Fitness e Relax http://t.co/sUFptMkKDG,282659109,Tue Nov 04 20:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/sUFptMkKDG
5.3E+017,"Per lui o lei: 1, 3 o 5 saune e massaggi http://t.co/djxAgCJ6JA",282659109,Tue Nov 04 17:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/djxAgCJ6JA
5.3E+017,50 capsule ese da 44 mm in carta e 15 cucchiaini di biscotto http://t.co/z9t99fEZre,282659109,Tue Nov 04 17:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/z9t99fEZre
5.3E+017,"Per lui o lei: 1, 3 o 5 saune e massaggi http://t.co/1VOgIXHB04",282659109,Tue Nov 04 17:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/1VOgIXHB04
5.3E+017,30 Giorni di Sala Fitness e Corso di Salsa Cubana http://t.co/1Epxohbt42,282659109,Tue Nov 04 17:00:16 +0000 2014,2014-11-13 02:26:50,http://t.co/1Epxohbt42
5.3E+017,"1 kg di Confetti con decorazioni, segnagusti e portaconfetti http://t.co/7eBSxOXVqN",282659109,Tue Nov 04 17:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/7eBSxOXVqN
5.3E+017,Carnet di 3 Massaggi Hot Stone Massage http://t.co/6qGu8yBnGv,282659109,Tue Nov 04 17:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/6qGu8yBnGv
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/6aZFn9XC0p,282659109,Tue Nov 04 17:00:09 +0000 2014,2014-11-13 02:26:50,http://t.co/6aZFn9XC0p
5.3E+017,"Pranzo o cena per 1, 2, 4 o 6 persone http://t.co/euMYVyBr6i",282659109,Tue Nov 04 14:00:30 +0000 2014,2014-11-13 02:26:50,http://t.co/euMYVyBr6i
5.3E+017,Menù pizza per 2 persone http://t.co/eNgzb4Jr5v,282659109,Tue Nov 04 14:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/eNgzb4Jr5v
5.3E+017,"Pranzo o cena per 1, 2, 4 o 6 persone http://t.co/U8tGWEF3kl",282659109,Tue Nov 04 14:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/U8tGWEF3kl
5.3E+017,30 Giorni di Sala Fitness e Corso di Zumba http://t.co/nox1zpsNOh,282659109,Tue Nov 04 14:00:18 +0000 2014,2014-11-13 02:26:50,http://t.co/nox1zpsNOh
5.3E+017,"Pernottamento per 2 persone nell'incantevole ""valle dell'etna"" http://t.co/UvzYTNIJ4d",282659109,Tue Nov 04 14:00:14 +0000 2014,2014-11-13 02:26:50,http://t.co/UvzYTNIJ4d
5.3E+017,Peeling Corpo con Massaggio Idratante http://t.co/9xYIzcCTO4,282659109,Tue Nov 04 14:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/9xYIzcCTO4
5.3E+017,"Per lui o lei: 1, 3 o 5 saune e massaggi http://t.co/xOoqblsDAN",282659109,Tue Nov 04 14:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/xOoqblsDAN
5.3E+017,Abbonamento Trimestrale per Gym Music o Aero-Tonic http://t.co/G3qdimeQDl,282659109,Tue Nov 04 11:01:16 +0000 2014,2014-11-13 02:26:50,http://t.co/G3qdimeQDl
5.3E+017,"Per lei: 2 pieghe, 2 trattamenti, baffetti e sopracciglia http://t.co/YNH7wd6TOV",282659109,Tue Nov 04 11:01:15 +0000 2014,2014-11-13 02:26:50,http://t.co/YNH7wd6TOV
5.3E+017,Abbonamento Trimestrale per Gym Music o Aero-Tonic http://t.co/w2Obhhw8o2,282659109,Tue Nov 04 11:01:08 +0000 2014,2014-11-13 02:26:50,http://t.co/w2Obhhw8o2
5.3E+017,Percorso Benessere e Pranzo Light per 2 Persone http://t.co/zyRJS42gov,282659109,Tue Nov 04 11:00:39 +0000 2014,2014-11-13 02:26:50,http://t.co/zyRJS42gov
5.3E+017,Capo D'orlando: splendido Soggiorno per 2 persone http://t.co/FFxrktZVGs,282659109,Tue Nov 04 11:00:36 +0000 2014,2014-11-13 02:26:50,http://t.co/FFxrktZVGs
5.3E+017,Abbonamento Trimestrale per Gym Music o Aero-Tonic http://t.co/NdTFiSK23Y,282659109,Tue Nov 04 11:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/NdTFiSK23Y
5.3E+017,"Pranzo o cena per 1, 2, 4 o 6 persone http://t.co/2FSxvZiEph",282659109,Tue Nov 04 11:00:11 +0000 2014,2014-11-13 02:26:50,http://t.co/2FSxvZiEph
5.3E+017,"Per lei: 2 pieghe, 1 colore, 2 shampoo e 2 trattamenti http://t.co/GRXlt2zcqp",282659109,Tue Nov 04 08:00:32 +0000 2014,2014-11-13 02:26:50,http://t.co/GRXlt2zcqp
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/V8BJGcLxy5,282659109,Tue Nov 04 08:00:31 +0000 2014,2014-11-13 02:26:50,http://t.co/V8BJGcLxy5
5.3E+017,"Per lei: 2 pieghe, 1 colore, 2 shampoo e 2 trattamenti http://t.co/5x7P4ZEKAE",282659109,Tue Nov 04 08:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/5x7P4ZEKAE
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/dJvDNYRNFd,282659109,Tue Nov 04 08:00:20 +0000 2014,2014-11-13 02:26:50,http://t.co/dJvDNYRNFd
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/sEstjshzZR,282659109,Tue Nov 04 08:00:16 +0000 2014,2014-11-13 02:26:50,http://t.co/sEstjshzZR
5.3E+017,1 notte per 2 in camera matrimoniale/doppia e prima colazione http://t.co/U1LCDdz8DG,282659109,Tue Nov 04 08:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/U1LCDdz8DG
5.3E+017,"Per lei: 2 pieghe, 1 colore, 2 shampoo e 2 trattamenti http://t.co/Yo8Imy82AN",282659109,Tue Nov 04 08:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/Yo8Imy82AN
5.29E+017,Menù kebab per 2 o 4 persone a sedere o d'asporto http://t.co/GCdOHXcdjh,282659109,Mon Nov 03 22:00:31 +0000 2014,2014-11-13 02:26:50,http://t.co/GCdOHXcdjh
5.29E+017,"Per lei: carnet di 3 massaggi, 3 baffetti e 3 sopracciglia http://t.co/E9FCtyi9ZD",282659109,Mon Nov 03 22:00:29 +0000 2014,2014-11-13 02:26:50,http://t.co/E9FCtyi9ZD
5.29E+017,Menù kebab per 2 o 4 persone a sedere o d'asporto http://t.co/9RqWObAm7A,282659109,Mon Nov 03 22:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/9RqWObAm7A
5.29E+017,30 Giorni di Sala Fitness e Corso di Body &amp; Mind http://t.co/6nw2LniEi8,282659109,Mon Nov 03 22:00:18 +0000 2014,2014-11-13 02:26:50,http://t.co/6nw2LniEi8
5.29E+017,"Realizziamo i sogni i bambi, un personaggio disney a domicilio http://t.co/wgJ5IlsiPU",282659109,Mon Nov 03 22:00:15 +0000 2014,2014-11-13 02:26:50,http://t.co/wgJ5IlsiPU
5.29E+017,Menù di Pesce per 2 o 4 Persone http://t.co/sPzs8F8GlR,282659109,Mon Nov 03 22:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/sPzs8F8GlR
5.29E+017,Menù kebab per 2 o 4 persone a sedere o d'asporto http://t.co/Ysayvn1bPb,282659109,Mon Nov 03 22:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/Ysayvn1bPb
5.29E+017,Carnet di 10 caffè o cappuccini o thè e coperto http://t.co/2Qo1qYN5Iz,282659109,Mon Nov 03 20:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/2Qo1qYN5Iz
5.29E+017,Menu' per 2 persone http://t.co/HNZkIJTOLG,282659109,Mon Nov 03 20:00:26 +0000 2014,2014-11-13 02:26:50,http://t.co/HNZkIJTOLG
5.29E+017,Carnet di 10 caffè o cappuccini o thè e coperto http://t.co/e1TpafXLSn,282659109,Mon Nov 03 20:00:23 +0000 2014,2014-11-13 02:26:50,http://t.co/e1TpafXLSn
5.29E+017,30 Giorni di Sala Fitness e Corso di Haskal Hybrid Arnis http://t.co/v0FygvI5Gb,282659109,Mon Nov 03 20:00:17 +0000 2014,2014-11-13 02:26:50,http://t.co/v0FygvI5Gb
5.29E+017,Soggiorno di 2 persone in camera doppia con mobili di pregio http://t.co/hguIQkV7h2,282659109,Mon Nov 03 20:00:13 +0000 2014,2014-11-13 02:26:50,http://t.co/hguIQkV7h2
5.29E+017,1 Seduta di Shiatsu http://t.co/xIt5DUuzY9,282659109,Mon Nov 03 20:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/xIt5DUuzY9
5.29E+017,Per lei: 5 pieghe e 5 shampoo http://t.co/we5Vnn8aL4,282659109,Mon Nov 03 20:00:08 +0000 2014,2014-11-13 02:26:50,http://t.co/we5Vnn8aL4
5.29E+017,2 Ingressi al Teatro Cabaret e 1 Ingresso Omaggio http://t.co/el9I58Vqc4,282659109,Mon Nov 03 17:00:30 +0000 2014,2014-11-13 02:26:50,http://t.co/el9I58Vqc4
5.29E+017,"Per 2 persone: 2 crepes salate, acqua e 2 crepes dolci http://t.co/X4neYWQx32",282659109,Mon Nov 03 17:00:28 +0000 2014,2014-11-13 02:26:50,http://t.co/X4neYWQx32
5.29E+017,2 Ingressi al Teatro Cabaret e 1 Ingresso Omaggio http://t.co/j1BP5Tmr4j,282659109,Mon Nov 03 17:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/j1BP5Tmr4j
5.29E+017,30 Giorni di Sala Fitness e Corso di Balli di Gruppo http://t.co/G0MBHCWyOv,282659109,Mon Nov 03 17:00:18 +0000 2014,2014-11-13 02:26:50,http://t.co/G0MBHCWyOv
5.29E+017,Cena per due persone con secondo piatto a scelta http://t.co/Dgfs1Fwxf4,282659109,Mon Nov 03 17:00:14 +0000 2014,2014-11-13 02:26:50,http://t.co/Dgfs1Fwxf4
5.29E+017,2 Ingressi al Teatro Cabaret e 1 Ingresso Omaggio http://t.co/KvEqxkQwht,282659109,Mon Nov 03 17:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/KvEqxkQwht
5.29E+017,Carnet di 10 caffè o cappuccini o thè e coperto http://t.co/QA34v4vOjO,282659109,Mon Nov 03 17:00:08 +0000 2014,2014-11-13 02:26:50,http://t.co/QA34v4vOjO
5.29E+017,Siracusa - Zaiera Resort ****: Percorso Benessere e Pranzo Light pe... http://t.co/8415Le5FHS,282659109,Mon Nov 03 14:56:33 +0000 2014,2014-11-13 02:26:50,http://t.co/8415Le5FHS
5.29E+017,Siracusa - Zaiera Resort ****: Soggiorno di 1 Notte con Percorso Be... http://t.co/O0AHRyVTjx,282659109,Mon Nov 03 14:56:00 +0000 2014,2014-11-13 02:26:50,http://t.co/O0AHRyVTjx
5.29E+017,Siracusa - Zaiera Resort ****: Soggiorno di 1 Notte con Percorso Be... http://t.co/6F79t4Ohk9,282659109,Mon Nov 03 14:46:20 +0000 2014,2014-11-13 02:26:50,http://t.co/6F79t4Ohk9
5.29E+017,Siracusa - Zaiera Resort ****: Percorso Benessere e Pranzo Light pe... http://t.co/rzC4nVrDdz,282659109,Mon Nov 03 14:45:50 +0000 2014,2014-11-13 02:26:50,http://t.co/rzC4nVrDdz
5.29E+017,Catania - Da Cesare e Flora: Favoloso menù di bruschette e pepata ... http://t.co/6dAYKdyP5K,282659109,Mon Nov 03 14:08:45 +0000 2014,2014-11-13 02:26:50,http://t.co/6dAYKdyP5K
5.29E+017,Mascalucia - Carretteria: Last minute di pizza per 2 persone... http://t.co/XrOkIiCjaM,282659109,Mon Nov 03 14:08:22 +0000 2014,2014-11-13 02:26:50,http://t.co/XrOkIiCjaM
5.29E+017,Soggiorno di 1 Notte con Percorso Benessere e Colazione per 2 Persone http://t.co/FASfxv6vGn,282659109,Mon Nov 03 14:00:27 +0000 2014,2014-11-13 02:26:50,http://t.co/FASfxv6vGn
5.29E+017,Menù pizza per 2 persone http://t.co/mwPC4HtO0H,282659109,Mon Nov 03 14:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/mwPC4HtO0H
5.29E+017,Soggiorno di 1 Notte con Percorso Benessere e Colazione per 2 Persone http://t.co/8N0vzWyYVM,282659109,Mon Nov 03 14:00:22 +0000 2014,2014-11-13 02:26:50,http://t.co/8N0vzWyYVM
5.29E+017,Soggiorno di 1 Notte con Percorso Benessere e Colazione per 2 Persone http://t.co/8Z6VVSanhG,282659109,Mon Nov 03 14:00:16 +0000 2014,2014-11-13 02:26:50,http://t.co/8Z6VVSanhG
5.29E+017,"Speciale pranzo o cena a ""San Martino"" http://t.co/lmIcxVbqyY",282659109,Mon Nov 03 14:00:12 +0000 2014,2014-11-13 02:26:50,http://t.co/lmIcxVbqyY
5.29E+017,Abbonamento Trimestrale in Palestra http://t.co/cSuk279aqA,282659109,Mon Nov 03 14:00:10 +0000 2014,2014-11-13 02:26:50,http://t.co/cSuk279aqA
5.29E+017,1 o 2 mesi di corso a scelta http://t.co/nwFPHymKJP,282659109,Mon Nov 03 14:00:08 +0000 2014,2014-11-13 02:26:50,http://t.co/nwFPHymKJP
5.29E+017,Abbonamento Trimestrale in Palestra http://t.co/ziYYHvEvSp,282659109,Mon Nov 03 11:00:25 +0000 2014,2014-11-13 02:26:50,http://t.co/ziYYHvEvSp
5.29E+017,Apericena per 2 persone http://t.co/ynrduQeqPn,282659109,Mon Nov 03 11:00:23 +0000 2014,2014-11-13 02:26:50,http://t.co/ynrduQeqPn
