id,text,user_id,created_at,url
5.18E+017,Sanne SANNES: “EROTOMANIAC” #erotic http://t.co/rY5JWmRjDC,39773427,Thu Oct 02 14:10:36 +0000 2014,http://t.co/rY5JWmRjDC
5.18E+017,"If you're like #Madonna, then you're properly mentally ill' | http://t.co/fBwoKkwHTV http://t.co/aBZU3XJgpz",39773427,Thu Oct 02 14:03:36 +0000 2014,http://t.co/fBwoKkwHTV;http://t.co/aBZU3XJgpz
5.18E+017,"Pictures of #Donetsk, #Ukraine in 1984 http://t.co/zhumEUq2EJ",39773427,Thu Oct 02 14:00:23 +0000 2014,http://t.co/zhumEUq2EJ
5.18E+017,A Map Of The USA Consisting Of 150 Toy Guns http://t.co/OZ8TLl5oM7 http://t.co/XV6LAs56eZ,39773427,Thu Oct 02 13:52:59 +0000 2014,http://t.co/OZ8TLl5oM7;http://t.co/XV6LAs56eZ
5.18E+017,"The Allure of Secret, Whisper, and Other Anonymous Apps http://t.co/IS7Obqvf6P &gt;",39773427,Thu Oct 02 13:50:09 +0000 2014,http://t.co/IS7Obqvf6P
5.18E+017,Computers Could Be Conscious http://t.co/s0Bza3kpLn &gt;,39773427,Thu Oct 02 13:48:41 +0000 2014,http://t.co/s0Bza3kpLn
5.18E+017,Operation Hong Kong: Anonymous Declares War Against Hong Kong Police http://t.co/lT8dwNt4oc #OpHongKong,39773427,Thu Oct 02 13:45:48 +0000 2014,http://t.co/lT8dwNt4oc
5.18E+017,Mississauga man pleads guilty in international #Xbox #hacking ring http://t.co/9lWdhXy4LS,39773427,Thu Oct 02 13:40:06 +0000 2014,http://t.co/9lWdhXy4LS
5.18E+017,#Japanese Umbrellas: Rainbow Variations http://t.co/rKlwwH0QLD,39773427,Thu Oct 02 13:36:14 +0000 2014,http://t.co/rKlwwH0QLD
5.18E+017,#Soviet Dissidents and Jimmy Carter http://t.co/ULrlS7PJwt,39773427,Thu Oct 02 13:32:49 +0000 2014,http://t.co/ULrlS7PJwt
5.18E+017,Maria Motorcycles’ colorful Bonneville http://t.co/QOyReoEAgH,39773427,Thu Oct 02 03:23:10 +0000 2014,http://t.co/QOyReoEAgH
5.18E+017,October is National Breast Cancer Awareness Month in the U.S.advs http://t.co/ZpPExm2Nqt,39773427,Thu Oct 02 03:18:03 +0000 2014,http://t.co/ZpPExm2Nqt
5.18E+017,24 things people from #Philly love http://t.co/jaTbnFVgIS,39773427,Thu Oct 02 03:14:45 +0000 2014,http://t.co/jaTbnFVgIS
5.17E+017,5 Million #Gmail Accounts Hacked Leaked Publicly! http://t.co/lxoXhvEIc6,39773427,Wed Oct 01 18:39:13 +0000 2014,http://t.co/lxoXhvEIc6
5.17E+017,#LulzSec team reunites: #Anonymous hackers meets in real life for the first time http://t.co/vMtuoCmFyg,39773427,Wed Oct 01 18:36:43 +0000 2014,http://t.co/vMtuoCmFyg
5.17E+017,"Found an exploit in #Chrome? You could have just earned $15,000 http://t.co/28kNVjuhtc",39773427,Wed Oct 01 18:35:26 +0000 2014,http://t.co/28kNVjuhtc
5.17E+017,#NSA Revelations You Need To Know About - http://t.co/i9Q2Cj254z,39773427,Wed Oct 01 03:35:39 +0000 2014,http://t.co/i9Q2Cj254z
5.17E+017,Sergei Vasiliev's images from the #Russian Criminal Tattoo Archive http://t.co/LF9lNqxDlD,39773427,Wed Oct 01 03:29:47 +0000 2014,http://t.co/LF9lNqxDlD
5.17E+017,The DIY Weapons of #Maidan http://t.co/lxFFD5AcFn,39773427,Wed Oct 01 03:23:48 +0000 2014,http://t.co/lxFFD5AcFn
5.17E+017,"I'm watching bearcam on exploreorg, streaming live from Brooks Falls, #Alaska at KatmaiNPS: http://t.co/LTtPPSMbYX",39773427,Tue Sep 30 19:47:40 +0000 2014,http://t.co/LTtPPSMbYX
5.17E+017,How the Music Industry Finally Sunk #Grooveshark http://t.co/alH1THkuGT,39773427,Tue Sep 30 19:45:08 +0000 2014,http://t.co/alH1THkuGT
5.17E+017,Hilarious Reactions To iPhone's BendGate http://t.co/voZISe9Xey,39773427,Tue Sep 30 19:42:52 +0000 2014,http://t.co/voZISe9Xey
5.17E+017,Awesomely Poignant #Art About #Facebook By Pawel Kuczynski http://t.co/YfMuKalMRG,39773427,Tue Sep 30 19:37:55 +0000 2014,http://t.co/YfMuKalMRG
5.17E+017,#McDonald’s Fries Bed http://t.co/xkwpgVBPYz,39773427,Tue Sep 30 19:32:37 +0000 2014,http://t.co/xkwpgVBPYz
5.17E+017,"#Ello: l’ultimo social anti-Facebook, senza pubblicità e gay-friendly http://t.co/Gc72X4w1K8",39773427,Tue Sep 30 19:27:08 +0000 2014,http://t.co/Gc72X4w1K8
5.17E+017,Instafame all’italiana: per diventare famosi grazie ai social network bisogna essere trash? http://t.co/LYusOKsTIp,39773427,Tue Sep 30 19:26:52 +0000 2014,http://t.co/LYusOKsTIp
5.17E+017,World’s First 3-D Printed Car Takes to the Streets http://t.co/oU0tHNzf2G,39773427,Tue Sep 30 19:24:52 +0000 2014,http://t.co/oU0tHNzf2G
5.17E+017,"A Light, Smart eBike for City Dwellers http://t.co/5kCaR4QB0k http://t.co/be2E2iOq0g",39773427,Tue Sep 30 19:23:07 +0000 2014,http://t.co/5kCaR4QB0k;http://t.co/be2E2iOq0g
5.17E+017,The Harris County DA's Race Is Mostly About #Drugs http://t.co/04ch1UVG9v,39773427,Tue Sep 30 19:19:52 +0000 2014,http://t.co/04ch1UVG9v
5.17E+017,#Australia’s Creepy Doll Hospital http://t.co/24kwFC38eP,39773427,Tue Sep 30 19:11:41 +0000 2014,http://t.co/24kwFC38eP
5.17E+017,Vintage #Panam Posters http://t.co/Mt8WmDOafT,39773427,Tue Sep 30 18:49:58 +0000 2014,http://t.co/Mt8WmDOafT
5.17E+017,"""Real, spontaneous, #erotic"". Giangiacomo Pepe's Nudes http://t.co/7j25Omr8SO",39773427,Tue Sep 30 18:30:39 +0000 2014,http://t.co/7j25Omr8SO
5.17E+017,"Pictures of Once Bustling, Now Abandoned #Italian Discotheques http://t.co/IDxTa2EMuV",39773427,Tue Sep 30 18:27:20 +0000 2014,http://t.co/IDxTa2EMuV
5.17E+017,Things To Do In #London: Wednesday 1 October 2014 http://t.co/H2P2vMpTyH,39773427,Tue Sep 30 18:24:17 +0000 2014,http://t.co/H2P2vMpTyH
5.17E+017,Independent News Links Project Censored http://t.co/oJSkhu46RD,39773427,Tue Sep 30 18:19:19 +0000 2014,http://t.co/oJSkhu46RD
5.17E+017,WILLIAM KLEIN: “NEW YORK” (1954-55) #NYC http://t.co/pkNewektQ3,39773427,Tue Sep 30 18:14:24 +0000 2014,http://t.co/pkNewektQ3
5.17E+017,"The Army Signal Center of Excellence at Fort Gordon, #Georgia #C4ISRNET http://t.co/0k9LLzKSRQ http://t.co/DGpvZ3dRYB",39773427,Tue Sep 30 18:05:25 +0000 2014,http://t.co/0k9LLzKSRQ;http://t.co/DGpvZ3dRYB
5.17E+017,China blocks Instagram as Hong Kong protesters take over the streets http://t.co/7CbqrzuSaM,39773427,Tue Sep 30 18:01:30 +0000 2014,http://t.co/7CbqrzuSaM
5.17E+017,"Soldier's Heart: Remembering Jacob George, Afghan War Vet Turned Peace Activist Who Took Own Life http://t.co/lz3JPtjmXR",39773427,Tue Sep 30 18:00:04 +0000 2014,http://t.co/lz3JPtjmXR
5.17E+017,"How the U.S. Concocted a Terror Threat to Justify #Syria Strikes, and the Corporate Media Went Along http://t.co/GugdJ7dhDi",39773427,Tue Sep 30 17:57:23 +0000 2014,http://t.co/GugdJ7dhDi
5.17E+017,Mercedes-Benz Future Truck 2025 http://t.co/HBmUf34bYW http://t.co/ff2eCTc2AE,39773427,Tue Sep 30 17:54:27 +0000 2014,http://t.co/HBmUf34bYW;http://t.co/ff2eCTc2AE
5.17E+017,Is Your #eBay Account Safe? http://t.co/Lvi6I7p3sq,39773427,Tue Sep 30 17:50:45 +0000 2014,http://t.co/Lvi6I7p3sq
5.17E+017,Hong Kong protesters targeted with #Android spyware disguised as OccupyCentral app http://t.co/T8mL36LJQj,39773427,Tue Sep 30 17:49:06 +0000 2014,http://t.co/T8mL36LJQj
5.17E+017,StealthGenie CEO arrested for marketing ‘illegal stalking app’ #cybercrime http://t.co/8rLxjLlwNm,39773427,Tue Sep 30 17:47:13 +0000 2014,http://t.co/8rLxjLlwNm
5.17E+017,Pro-democracy protests in Hong Kong (LONG VIDEO): http://t.co/iHuXH7a7n2,39773427,Tue Sep 30 17:45:16 +0000 2014,http://t.co/iHuXH7a7n2
5.17E+017,Healthcare data worth ten times price of credit card data #cybercrime http://t.co/tr4w9Bzpta,39773427,Mon Sep 29 20:13:01 +0000 2014,http://t.co/tr4w9Bzpta
5.17E+017,How George Clooney stopped #hackers from ruining his wedding http://t.co/YKQw8QoTIx,39773427,Mon Sep 29 20:08:54 +0000 2014,http://t.co/YKQw8QoTIx
5.17E+017,Tor-ramdisk i686 UClibc-based#Linux Distribution x86 20140925 http://t.co/MruJClWuB4,39773427,Mon Sep 29 20:00:15 +0000 2014,http://t.co/MruJClWuB4
5.17E+017,Weekly Bitcoin Update - 29 September 2014 - http://t.co/yUmxhL5sCX,39773427,Mon Sep 29 19:57:04 +0000 2014,http://t.co/yUmxhL5sCX
5.17E+017,14 Best Open Source Web Application Vulnerability Scanners http://t.co/aJcPY5GvPb,39773427,Mon Sep 29 19:54:25 +0000 2014,http://t.co/aJcPY5GvPb
5.17E+017,Amorph Konzept (Original Mix) di Mark Morris. http://t.co/dBP6Ncky3b,39773427,Mon Sep 29 19:53:25 +0000 2014,http://t.co/dBP6Ncky3b
5.17E+017,#Pakistani #hackers http://t.co/6TyPUWtfEl,39773427,Mon Sep 29 19:50:38 +0000 2014,http://t.co/6TyPUWtfEl
5.17E+017,Telegram Messenger Down!!! Hit by large Scale DDoS http://t.co/uGZeFPdRIS,39773427,Mon Sep 29 19:48:02 +0000 2014,http://t.co/uGZeFPdRIS
5.17E+017,Invisibility cloak' uses lenses to bend light http://t.co/f5V81VWkor,39773427,Mon Sep 29 18:15:14 +0000 2014,http://t.co/f5V81VWkor
5.17E+017,How to set the Internet back 30 years in a few easy steps http://t.co/vAXbM7rY2T,39773427,Mon Sep 29 18:13:30 +0000 2014,http://t.co/vAXbM7rY2T
5.17E+017,KEIZO KITAJIMA: “#TOKYO” (1979) http://t.co/itug0cxfdX,39773427,Mon Sep 29 18:07:10 +0000 2014,http://t.co/itug0cxfdX
5.17E+017,"Falling Pink Sunset,2006 “Ryan McGinley” http://t.co/5nhv7pdCHR",39773427,Mon Sep 29 18:01:47 +0000 2014,http://t.co/5nhv7pdCHR
5.17E+017,#pepsicola Illustration Advertisement Comic Strip http://t.co/Oj624J4uv8,39773427,Mon Sep 29 17:50:58 +0000 2014,http://t.co/Oj624J4uv8
5.17E+017,Vintage Tech http://t.co/5y3BvZlAmY,39773427,Mon Sep 29 17:46:58 +0000 2014,http://t.co/5y3BvZlAmY
5.17E+017,"Barbie#Lagerfeld As the iconic designer is reimagined as the world's most famous doll, we spe… http://t.co/d8rPMQ74Bi http://t.co/bee1lydXQi",39773427,Mon Sep 29 17:41:31 +0000 2014,http://t.co/d8rPMQ74Bi;http://t.co/bee1lydXQi
5.17E+017,Mr. Bean Inserted Into Historical Portraits By Caricature Artist http://t.co/oNYExuW2i5 http://t.co/W0OqVow1qK,39773427,Mon Sep 29 17:36:40 +0000 2014,http://t.co/oNYExuW2i5;http://t.co/W0OqVow1qK
5.17E+017,Any organization can install #SecureDrop https://t.co/JRCmc67NQX http://t.co/4L4BmBD3XD,39773427,Mon Sep 29 16:53:50 +0000 2014,https://t.co/JRCmc67NQX;http://t.co/4L4BmBD3XD
5.17E+017,Protect digital communications of journalists is now one of the biggest challenges of press freedom http://t.co/gWzarv2blT#freedompress,39773427,Mon Sep 29 16:49:19 +0000 2014,http://t.co/gWzarv2blT
5.17E+017,Secret Salvadoran military document from the civil war era catalogued http://t.co/EZQWNZnwjQ,39773427,Mon Sep 29 16:44:30 +0000 2014,http://t.co/EZQWNZnwjQ
4.29E+017,Caolho - 90 cm de braços: http://t.co/HMszsJH6oc,39773427,Wed Jan 29 20:21:47 +0000 2014,http://t.co/HMszsJH6oc
4.29E+017,10 Disturbing Results of Steroid Abuse http://t.co/u04II2gOjE,39773427,Wed Jan 29 20:17:33 +0000 2014,http://t.co/u04II2gOjE
4.29E+017,Famous Photographers Pose With Their Most Iconic Images http://t.co/o5aBTENdkA,39773427,Wed Jan 29 20:12:50 +0000 2014,http://t.co/o5aBTENdkA
4.29E+017,Dying For McQueen: Kate Moss Stars In Steven Klein's Video For Alexander McQueen SS14 | http://t.co/3eTaIUK4zd,39773427,Wed Jan 29 20:12:09 +0000 2014,http://t.co/3eTaIUK4zd
4.29E+017,YolkFish Egg Separator http://t.co/STY6EjkWTO,39773427,Wed Jan 29 20:11:23 +0000 2014,http://t.co/STY6EjkWTO
4.29E+017,This tool demands access to YOUR ENTIRE DIGITAL LIFE. Is it from GCHQ? No - it's by IKEA http://t.co/qVezkqC52o,39773427,Wed Jan 29 20:05:55 +0000 2014,http://t.co/qVezkqC52o
4.29E+017,Marcelia Freesz in ‘Je Danse Donc Je Suis’ by Nicole Heiniger for S/Nº Spring 2012 http://t.co/UDDxiNs9e3,39773427,Wed Jan 29 19:59:27 +0000 2014,http://t.co/UDDxiNs9e3
4.29E+017,Horror photography by Danielle Tunstall http://t.co/CcWHTBgY4q,39773427,Wed Jan 29 19:35:29 +0000 2014,http://t.co/CcWHTBgY4q
4.27E+017,Children in The Form of Icons of American Culture And Music: http://t.co/yV5ghCMbNa,39773427,Sun Jan 26 16:55:17 +0000 2014,http://t.co/yV5ghCMbNa
4.27E+017,Buttloads of Pain: Ass Injections Gone Wrong: http://t.co/Qn6Ln7KRP9,39773427,Sun Jan 26 15:12:26 +0000 2014,http://t.co/Qn6Ln7KRP9
4.27E+017,Japanese Techno Girl Love TR-727 &amp; TR-707 &amp; TB-303: http://t.co/8GPwcwVQgS,39773427,Sun Jan 26 15:07:36 +0000 2014,http://t.co/8GPwcwVQgS
4.27E+017,Mapping Europe’s Unemployment http://t.co/H9V3YYPXFp,39773427,Sun Jan 26 15:01:56 +0000 2014,http://t.co/H9V3YYPXFp
4.27E+017,"Adiós, Radical Ducati http://t.co/Zwkf2IFfr0",39773427,Sun Jan 26 14:47:50 +0000 2014,http://t.co/Zwkf2IFfr0
4.27E+017,World’s first bra that only unhooks when true love is detected http://t.co/ZJOwLG9oV9,39773427,Sun Jan 26 14:28:46 +0000 2014,http://t.co/ZJOwLG9oV9
4.27E+017,http://t.co/2ASMqUkxCP,39773427,Sun Jan 26 09:18:25 +0000 2014,http://t.co/2ASMqUkxCP
4.27E+017,"Disney's First Polynesian Princess Slated for 2018, and People Are Already Making Fan Art: http://t.co/1frgsTuGvl",39773427,Sat Jan 25 18:36:59 +0000 2014,http://t.co/1frgsTuGvl
4.27E+017,Whatsapp è ormai più popolare degli sms - http://t.co/23sJcqJwCE,39773427,Sat Jan 25 18:33:40 +0000 2014,http://t.co/23sJcqJwCE
4.27E+017,Oggi non c'è trippa per gatti! http://t.co/fby9D2GpOW,39773427,Sat Jan 25 15:40:38 +0000 2014,http://t.co/fby9D2GpOW
4.27E+017,Silvio berlusconi gym http://t.co/gR5jhYnYvG,39773427,Sat Jan 25 15:05:02 +0000 2014,http://t.co/gR5jhYnYvG
4.27E+017,"Dal ""no taxation without representation"" all'evasione fiscale http://t.co/cd8Ar5o3g5",39773427,Sat Jan 25 14:58:47 +0000 2014,http://t.co/cd8Ar5o3g5
4.27E+017,A Firenze l’ Assemblea Occasionale del Partito Pirata Italiano http://t.co/1dSkhIKVzX,39773427,Sat Jan 25 14:55:05 +0000 2014,http://t.co/1dSkhIKVzX
4.27E+017,Developer finds Chrome eavesdropping bug http://t.co/h5ov0K7hol,39773427,Sat Jan 25 14:25:58 +0000 2014,http://t.co/h5ov0K7hol
4.27E+017,"DE GIROLAMO, LA FINANZA INDAGA SUL MINISTERO: FONDI UE E NOMINE (Foschini e Tonacci) http://t.co/6QTUE5a6lT #DeGirolamo",39773427,Sat Jan 25 09:04:31 +0000 2014,http://t.co/6QTUE5a6lT
4.27E+017,Protect Your Identity Online: Understand SSL Badges http://t.co/Dn8izGWobs,39773427,Fri Jan 24 21:04:51 +0000 2014,http://t.co/Dn8izGWobs
4.27E+017,"The Top 5 Things to Do in Houston This Weekend: Paquito D'Rivera, Houston Press Artopia 2014 and More http://t.co/7I2Krz6CJ2",39773427,Fri Jan 24 21:00:50 +0000 2014,http://t.co/7I2Krz6CJ2
4.27E+017,Loving Vincent Hand-Painted Movie http://t.co/XGaen8db9i,39773427,Fri Jan 24 20:53:13 +0000 2014,http://t.co/XGaen8db9i
4.27E+017,This is great! Colin Darling’s 1982 920 Virago http://t.co/iWRY9MQ4OF,39773427,Fri Jan 24 20:47:25 +0000 2014,http://t.co/iWRY9MQ4OF
4.27E+017,This is great! Martone Cycling Company’s First Collection http://t.co/Rs58h8FvKt,39773427,Fri Jan 24 20:45:59 +0000 2014,http://t.co/Rs58h8FvKt
4.27E+017,Autogrill | Vintage Italian Rest Stop http://t.co/ZbDnPqSQOA,39773427,Fri Jan 24 20:40:52 +0000 2014,http://t.co/ZbDnPqSQOA
4.27E+017,Red Bull WORB 2014 -http://t.co/VdCmkLiJLj,39773427,Fri Jan 24 20:32:34 +0000 2014,http://t.co/VdCmkLiJLj
4.27E+017,The Immunity Project Is Crowdfunding the World's First Free Vaccine to End HIV and AIDS http://t.co/cKW7BqtcSy,39773427,Fri Jan 24 20:29:06 +0000 2014,http://t.co/cKW7BqtcSy
4.27E+017,The Smiths - Bigmouth strikes again:( early morning and a bit of good music guys) http://t.co/qaSEVjIbwe,39773427,Fri Jan 24 20:27:31 +0000 2014,http://t.co/qaSEVjIbwe
4.27E+017,"at any time, every time, choose, think, but back at this ph. Kevin Carter http://t.co/mqzUsqHiPd",39773427,Fri Jan 24 20:23:04 +0000 2014,http://t.co/mqzUsqHiPd
4.27E+017,Nature has a sexual sense of humor. http://t.co/EpMbwaC8Am,39773427,Fri Jan 24 20:09:00 +0000 2014,http://t.co/EpMbwaC8Am
4.27E+017,ファミコンラジコン - Moving NINTENDO: http://t.co/lmVbuXiaQh,39773427,Fri Jan 24 20:06:36 +0000 2014,http://t.co/lmVbuXiaQh
4.27E+017,Things To Do In London Today: Friday 24 January 2014 http://t.co/MNHLHZmLoJ,39773427,Fri Jan 24 20:02:34 +0000 2014,http://t.co/MNHLHZmLoJ
4.27E+017,"Kraze - The Party (house, 1988): http://t.co/OugBU4I9lA",39773427,Fri Jan 24 20:01:25 +0000 2014,http://t.co/OugBU4I9lA
5.32E+017,This is my Holiday/Monday/10Am/i work In a call center face! #LifeAsWeKnowIt another day another dollar boo! http://t.co/tkQYIHEXfW,57007623,Mon Nov 10 14:56:42 +0000 2014,http://t.co/tkQYIHEXfW
5.32E+017,"asi es la vida.. tu decides que ver de ella, lo bueno o lo malo. http://t.co/1YgZXkS8k4",57007623,Mon Nov 10 02:47:33 +0000 2014,http://t.co/1YgZXkS8k4
5.29E+017,Santa Claus is coming to town~ Brindo por las cosas que importan la navidad y tener a mi Mamasita a mi… http://t.co/2sPTunmQPG,57007623,Sun Nov 02 22:09:25 +0000 2014,http://t.co/2sPTunmQPG
5.29E+017,RT @Edgar_EPD: #LatePost #Halloween w/Dra @rafielamorales http://t.co/fbFVVQdzw6,57007623,Sat Nov 01 15:35:49 +0000 2014,http://t.co/fbFVVQdzw6
5.27E+017,RT @Notebook: Everything will happen for a reason. http://t.co/7uSgTCVpj2,57007623,Mon Oct 27 03:36:42 +0000 2014,http://t.co/7uSgTCVpj2
5.25E+017,RT @HayQueSaberlo: Led Zeppelin. Año 1970. http://t.co/Hy1OBNAAco,57007623,Wed Oct 22 01:39:57 +0000 2014,http://t.co/Hy1OBNAAco
5.25E+017,Hola!!! besote desde un lunch break en Cirugia!! *.* http://t.co/cYN3kVOOhS,57007623,Tue Oct 21 15:56:42 +0000 2014,http://t.co/cYN3kVOOhS
5.25E+017,RT @VicBaezS: Las @aguilascibaenas consiguen primera victoria al vencer a los @GigantesSFM - https://t.co/jNDihwTAOU @DeportivAPP http://t.…,57007623,Tue Oct 21 11:25:53 +0000 2014,https://t.co/jNDihwTAOU;http://t.
5.24E+017,y entonce loco? #MyFaceEverydayToSomePeople http://t.co/RWerUUHKmR,57007623,Tue Oct 21 01:50:12 +0000 2014,http://t.co/RWerUUHKmR
5.21E+017,Current status. http://t.co/PNmdZyY95u,57007623,Sat Oct 11 16:39:53 +0000 2014,http://t.co/PNmdZyY95u
5.21E+017,RT @sexandthecityQ: #SATC http://t.co/4eBqF7F637,57007623,Sat Oct 11 15:23:06 +0000 2014,http://t.co/4eBqF7F637
5.21E+017,RT @SportsCenter: Kobe still has it! Bryant steals ball from Steph Curry then drives down the floor and finishes with the slam. » http://t.…,57007623,Fri Oct 10 12:28:42 +0000 2014,http://t.
5.2E+017,Me gustas como para embriagarme con tus Besos.~ #AccionPoeticaSD http://t.co/0NcOPlkTw4,57007623,Thu Oct 09 19:12:47 +0000 2014,http://t.co/0NcOPlkTw4
5.2E+017,RT @PrimeraDamaDO: La mamografía puede detectar cualquier tipo de #CáncerDeMama. ¿Ya te examinaste? http://t.co/BB4MVH44ws,57007623,Thu Oct 09 02:43:36 +0000 2014,http://t.co/BB4MVH44ws
5.2E+017,RT @9GAG: Every time when I found new music http://t.co/fRbCnWtebX http://t.co/3vHDOCiNgi,57007623,Wed Oct 08 12:18:45 +0000 2014,http://t.co/fRbCnWtebX;http://t.co/3vHDOCiNgi
5.2E+017,Mi infinito* #SoulSisters #Fantastic4 #HappyBdayMiAmol #Mias #AmigasHermosas #Happy24 @MaricelMdn… http://t.co/vU8oebqEHf,57007623,Wed Oct 08 04:20:48 +0000 2014,http://t.co/vU8oebqEHf
5.2E+017,Amar es apenas una palabra hasta que Alguien aparece para darle Sentido~ #Happy24 #HappyBdayMiAmol… http://t.co/nca6Qr3c0o,57007623,Wed Oct 08 03:07:43 +0000 2014,http://t.co/nca6Qr3c0o
5.19E+017,RT @9GAG: When people ask me why I looked pissed all the time.http://t.co/nL33h13Swz http://t.co/painqNwifH,57007623,Sun Oct 05 21:42:41 +0000 2014,http://t.co/nL33h13Swz;http://t.co/painqNwifH
5.19E+017,"Mi Cielo!!! *.* By @MoralesAnn ""Alguien ya se sabe limpiar despues de comer! #lomabellodelmundo #ibo""… http://t.co/NrERSE3RvZ",57007623,Sun Oct 05 14:54:00 +0000 2014,http://t.co/NrERSE3RvZ
5.19E+017,#TrueStory #Cervezeo #BestiesDay http://t.co/uOeV78NbiJ,57007623,Sat Oct 04 22:34:30 +0000 2014,http://t.co/uOeV78NbiJ
5.19E+017,como me siento ahora mismo! #TardeDeBesties http://t.co/fEjiY3ontL,57007623,Sat Oct 04 20:46:29 +0000 2014,http://t.co/fEjiY3ontL
5.18E+017,"#MiosForever #BestFriends By @nikov12 ""Love this girls! @rafielamorales @stefanysolanch… http://t.co/Ginnyn1nO2",57007623,Sat Oct 04 20:17:13 +0000 2014,http://t.co/Ginnyn1nO2
5.18E+017,Con mi #MioForever #ElMejorAmigo #Bebé @nikov12 http://t.co/6LRHVNAr2a,57007623,Sat Oct 04 19:52:30 +0000 2014,http://t.co/6LRHVNAr2a
5.18E+017,RT @ComedyOrTruth: Anyone else have those moments? http://t.co/8d95EV2mi1,57007623,Sat Oct 04 03:17:46 +0000 2014,http://t.co/8d95EV2mi1
5.18E+017,so i heard that The Devil wears Prada!. #Pow #ItsFridayImInLove #NewGlasses #SoyUnaHermosura http://t.co/2SnCEHhKDY,57007623,Fri Oct 03 14:11:25 +0000 2014,http://t.co/2SnCEHhKDY
5.12E+017,"Hola :) mi cara de que agote toda mi energia y estoy en reserva, ahh y Llueve. #Workeo http://t.co/j03ONcLJ54",57007623,Mon Sep 15 22:51:51 +0000 2014,http://t.co/j03ONcLJ54
5.11E+017,RT @QueHaypaHoyRD: #DiaInternacionalDelChocolate a partir de las 5:00PM en @CucharadeMadera todos los Brownies a 2x1 http://t.co/ZgUSNgQ68T,57007623,Sat Sep 13 21:20:22 +0000 2014,http://t.co/ZgUSNgQ68T
5.11E+017,Diligencias!!!! #Tired #QuieroDormir http://t.co/aIpsaO0Duf,57007623,Sat Sep 13 19:03:46 +0000 2014,http://t.co/aIpsaO0Duf
5.11E+017,RT @CoupleFact: my current feelings http://t.co/DIj3TqB5yp,57007623,Sat Sep 13 18:46:47 +0000 2014,http://t.co/DIj3TqB5yp
4.84E+017,"RT @CarmenOli6: Ibo...lo más jodón de la familia, me quiere tanto que me tiró 20 veces sus zapatos en la cabeza ❤ http://t.co/iRH3fL0IPJ",57007623,Mon Jun 30 14:32:37 +0000 2014,http://t.co/iRH3fL0IPJ
4.75E+017,Vierneros moved to Saturday* (@ BRÄU MARKETBAR w/ 2 others) http://t.co/Ch6RoOEAD3 http://t.co/4w8ZEtyh5P,57007623,Sun Jun 08 00:41:42 +0000 2014,http://t.co/Ch6RoOEAD3;http://t.co/4w8ZEtyh5P
4.75E+017,I'm at CEDIMAT (Santo Domingo) http://t.co/ojP7HrbWIq,57007623,Sat Jun 07 18:33:22 +0000 2014,http://t.co/ojP7HrbWIq
4.73E+017,#TitinaBday (@ El Taquito Norteño) http://t.co/eWK3dUPhCL,57007623,Sun Jun 01 23:37:32 +0000 2014,http://t.co/eWK3dUPhCL
4.73E+017,I'm at @Mamajuana Cafe (Santo Domingo) http://t.co/PUOezM8ZHE,57007623,Sun Jun 01 05:17:59 +0000 2014,http://t.co/PUOezM8ZHE
4.73E+017,"I'm at Colatte (Piantini, Santo Domingo) http://t.co/so1nQo3CzL",57007623,Sun Jun 01 02:19:02 +0000 2014,http://t.co/so1nQo3CzL
4.71E+017,hair done nails done- On point. (@ Kalas Beauty Lounge) http://t.co/p2rSGXTNaB,57007623,Tue May 27 14:56:13 +0000 2014,http://t.co/p2rSGXTNaB
4.71E+017,"""Really goooooood!!!!!!"" Foursquare Tip @ http://t.co/caiMCXTJ7x",57007623,Sun May 25 21:00:57 +0000 2014,http://t.co/caiMCXTJ7x
4.7E+017,#MotherDaughter (@ Luanne Montás Peluquería w/ @sidoanna) http://t.co/TZiJ6mjxab,57007623,Sat May 24 15:28:22 +0000 2014,http://t.co/TZiJ6mjxab
4.7E+017,#LosVierneros (@ Lou's Beer Market w/ 7 others) http://t.co/nhma7CgFow,57007623,Sat May 24 02:47:39 +0000 2014,http://t.co/nhma7CgFow
4.68E+017,"I'm at Segafredo Caffe - @segapiantini (Santo Domingo, Distrito Nacional) http://t.co/OGDzFFKeW1",57007623,Mon May 19 02:56:38 +0000 2014,http://t.co/OGDzFFKeW1
4.68E+017,I'm at Crème Brûlée http://t.co/9nvrEwRUXA,57007623,Mon May 19 01:59:28 +0000 2014,http://t.co/9nvrEwRUXA
4.68E+017,#CenaConMisAmores #MissinSocio (@ Yao Asian Cuisine - @yaord) http://t.co/kXIe5Qs5w9,57007623,Mon May 19 00:36:51 +0000 2014,http://t.co/kXIe5Qs5w9
4.68E+017,Despedida de las Gemelas! (@ El Taquito Norteño) http://t.co/um9CdvyMQm,57007623,Sat May 17 23:17:50 +0000 2014,http://t.co/um9CdvyMQm
4.67E+017,Lunnnnnch! e valido? (at @Barra_Payan) http://t.co/DX925a3mmS,57007623,Fri May 16 18:31:50 +0000 2014,http://t.co/DX925a3mmS
4.67E+017,I'm at Kalas Beauty Lounge (Santo Domingo) http://t.co/1iAvS1jIzU,57007623,Fri May 16 13:02:49 +0000 2014,http://t.co/1iAvS1jIzU
