id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,bot
149512577,Hannah Bettsworth,H_Bettsworth,47956,1299,2001,3538,37,http://t.co/03Sn0AIGgT,en,Madrid,Spain,,,1,http://pbs.twimg.com/profile_images/562580477995778048/2AQ-U-kw_normal.png,https://pbs.twimg.com/profile_banners/149512577/1411217444,1,https://pbs.twimg.com/profile_background_images/787160225/e181e9a4c053a26b81a34f97672cdb73.png,B56075,https://pbs.twimg.com/profile_images/562580477995778048/2AQ-U-kw_normal.png,7.56E+80,1,916975,http://pbs.twimg.com/profile_background_images/787160225/e181e9a4c053a26b81a34f97672cdb73.png,DFA194,FFCC4D,7200,,,,,,Chief fangirl with a smartphone. Scottish Liberal Democrat. Centrist. Takeaway connoisseur.,,,Sat May 29 13:43:27 +0000 2010,2010-05-29 15:43:27,2015-05-01 13:03:44,2016-03-15 15:56:44,0
391796089,Marcus. ⚡️,HailKingBishop,24109,1339,483,5434,0,https://t.co/uRObR4y5Hc,en,Mountain Time (US & Canada),c'ville,,,1,http://pbs.twimg.com/profile_images/593971329948262400/HYExav8v_normal.jpg,https://pbs.twimg.com/profile_banners/391796089/1429898886,1,https://pbs.twimg.com/profile_background_images/349561990/wade.jpg,333333,https://pbs.twimg.com/profile_images/593971329948262400/HYExav8v_normal.jpg,EEEEEE,1,EFEFEF,http://pbs.twimg.com/profile_background_images/349561990/wade.jpg,1824AB,9999,-21600,,,,,,#RipGranny #TrackStar #ArmyStrong,,,Sun Oct 16 03:38:42 +0000 2011,2011-10-16 5:38:42,2015-05-02 4:06:03,2016-03-15 15:56:44,0
2762444463,Hailey♥️,Haileyw04,306,203,18,6407,3,http://t.co/ibvWm2Uyhw,en,,,1,,,http://pbs.twimg.com/profile_images/591202422736998401/uMZ6lcRR_normal.jpg,https://pbs.twimg.com/profile_banners/2762444463/1429748922,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/591202422736998401/uMZ6lcRR_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,:(,,,Sat Sep 06 00:59:13 +0000 2014,2014-09-06 2:59:13,2015-05-01 21:03:18,2016-03-15 15:56:44,0
169035707,Hannah Milner,Hannah_Milner,3278,204,459,396,11,http://t.co/GPnEP70iAL,en,Wellington,,,,,http://pbs.twimg.com/profile_images/499049085135904768/kbcSSNzy_normal.jpeg,NULL,1,https://pbs.twimg.com/profile_background_images/378800000046825009/eeff7a2fa85b476bee6cd32af77f3b46.jpeg,666666,https://pbs.twimg.com/profile_images/499049085135904768/kbcSSNzy_normal.jpeg,FFFFFF,1,252429,http://pbs.twimg.com/profile_background_images/378800000046825009/eeff7a2fa85b476bee6cd32af77f3b46.jpeg,1A1B1F,2FC2EF,43200,,,,,,designer | food blogger | dog obsessor                    blog | http://t.co/cQzNw4lihd,,,Wed Jul 21 11:25:18 +0000 2010,2010-07-21 13:25:18,2015-05-01 13:26:33,2016-03-15 15:56:46,0
322865349,Hapuna,Hapuna22,10788,4685,4647,1816,118,http://t.co/VcXqnbZIL4,en,Hawaii,Hawaii,,,,http://pbs.twimg.com/profile_images/378800000607584298/971284d57da4f0ac3ac7928824e23df9_normal.png,https://pbs.twimg.com/profile_banners/322865349/1429782995,1,https://abs.twimg.com/images/themes/theme6/bg.gif,333333,https://pbs.twimg.com/profile_images/378800000607584298/971284d57da4f0ac3ac7928824e23df9_normal.png,86A4A6,,A0C5C7,http://abs.twimg.com/images/themes/theme6/bg.gif,709397,FF3300,-36000,,,,,,"Retired-Airline Industry, Political Discussions, Grandmother, #NoGMO Obama Ohana! #UniteBlue #ProtectMaunaKea #WeAreMaunaKea",,,Thu Jun 23 21:37:11 +0000 2011,2011-06-23 23:37:11,2015-05-01 21:14:58,2016-03-15 15:56:47,0
96319587,Valerie,HardyValkyrie,16763,118,98,134,3,http://t.co/w5ynn04dES,en,Pacific Time (US & Canada),,,,1,http://pbs.twimg.com/profile_images/528385107384487936/s1RjbsNY_normal.jpeg,https://pbs.twimg.com/profile_banners/96319587/1413428275,1,https://pbs.twimg.com/profile_background_images/549470077746024448/aUGtjbhN.jpeg,333333,https://pbs.twimg.com/profile_images/528385107384487936/s1RjbsNY_normal.jpeg,FFFFFF,1,DDEEF6,http://pbs.twimg.com/profile_background_images/549470077746024448/aUGtjbhN.jpeg,C0DEED,0084B4,-25200,,,,,,I am the @MATTHARDYBRAND and @JEFFHARDYBRAND fan known as the Hardy Valkyrie! And I also love @BobbyQuinnRice and Matt Smith! :),,,Sat Dec 12 10:39:09 +0000 2009,2009-12-12 11:39:09,2015-05-02 4:15:12,2016-03-15 15:56:47,0
288923751,Harriet Murray,HarrietMurray1,5862,484,839,4751,1,http://t.co/aCrlpN8n7S,en,Taipei,Bristol,,,1,http://pbs.twimg.com/profile_images/586922682093940736/Vq_qadm__normal.jpg,https://pbs.twimg.com/profile_banners/288923751/1422618907,1,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/586922682093940736/Vq_qadm__normal.jpg,CC3366,1,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,28800,,,,,,Daily Vlogging 5 months in Taiwan! http://t.co/lblCorhHIX,,,Wed Apr 27 17:57:41 +0000 2011,2011-04-27 19:57:41,2015-05-01 18:26:42,2016-03-15 15:56:48,0
83296294,Henry Stradford,Henry_Stradford,328921,59178,32791,9539,2083,http://t.co/tiOqXrbiLW,en,Tokyo,"Tokyo, Japan",,,,http://pbs.twimg.com/profile_images/574467265682219008/k__8giDH_normal.jpeg,https://pbs.twimg.com/profile_banners/83296294/1399415872,1,https://pbs.twimg.com/profile_background_images/378800000103424920/bbd6b6ad8cbed8b834db2246833e79df.jpeg,666666,https://pbs.twimg.com/profile_images/574467265682219008/k__8giDH_normal.jpeg,0,,252429,http://pbs.twimg.com/profile_background_images/378800000103424920/bbd6b6ad8cbed8b834db2246833e79df.jpeg,0,D02B55,32400,,,,,,"Practicing Photographer with love of FAMILY, Peace, Compassion, among other things.  Working hard to have a life where I can live in the NOW! ☮☮☮☮☮☮☮☮☮☮☮☮",,,Sun Oct 18 04:27:38 +0000 2009,2009-10-18 6:27:38,2015-05-02 2:41:12,2016-03-15 15:56:50,0
243926487,ayy lmao,HeyIts_IDK,23657,380,333,43,1,http://t.co/sRluSuhFbn,en,Eastern Time (US & Canada),,,,1,http://pbs.twimg.com/profile_images/592839823616045057/J9U8uLU4_normal.jpg,https://pbs.twimg.com/profile_banners/243926487/1429441610,1,https://pbs.twimg.com/profile_background_images/378800000032494397/84bd3c4b0daf2d1f6d6ad5fd374dc422.jpeg,333333,https://pbs.twimg.com/profile_images/592839823616045057/J9U8uLU4_normal.jpg,FFFFFF,1,EFEFEF,http://pbs.twimg.com/profile_background_images/378800000032494397/84bd3c4b0daf2d1f6d6ad5fd374dc422.jpeg,131516,003DF5,-14400,,,,,,"✈️Maxwell Wright ✈️ USAF Kadena AB Okinawa, Japan follow me on IG @ Heyits_idk",,,Fri Jan 28 03:19:32 +0000 2011,2011-01-28 4:19:32,2015-05-01 16:22:13,2016-03-15 15:56:50,0
1095345769,OnlyTheGodFather,Holiday_Gzz,40985,1238,1108,6619,3,https://t.co/zSxiQj4L0b,en,,,1,,,http://pbs.twimg.com/profile_images/592729418570833920/lW0pk8Gw_normal.jpg,https://pbs.twimg.com/profile_banners/1095345769/1423546935,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/592729418570833920/lW0pk8Gw_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,Young Rap Artist From Atlantic City NJ UNDER GMD LLC #BBGM HolidayGz & BH - Dreamin Forever http://t.co/xT9znPBcqi via @youtube #OTGF,,,Wed Jan 16 14:16:12 +0000 2013,2013-01-16 15:16:12,2015-05-01 23:43:13,2016-03-15 15:56:52,0
324487766,Holley Ford,HolleyNBC5,990,712,859,223,22,http://t.co/5g4qcL90td,en,Central Time (US & Canada),"Dallas, TX",,,,http://pbs.twimg.com/profile_images/1431335454/moi_normal.jpg,https://pbs.twimg.com/profile_banners/324487766/1409258780,1,https://pbs.twimg.com/profile_background_images/669734509/84a47ecf332a9feacf52f2358b5c24be.jpeg,333333,https://pbs.twimg.com/profile_images/1431335454/moi_normal.jpg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/669734509/84a47ecf332a9feacf52f2358b5c24be.jpeg,C9EBC1,0084B4,-18000,,,,,,Journalist. Emmy nominated producer at NBC 5. Love dachshunds. Opinions are my own. RTs & links aren't endorsements.,,,Sun Jun 26 18:17:24 +0000 2011,2011-06-26 20:17:24,2015-05-01 21:29:09,2016-03-15 15:56:53,0
116537112,Debi Staron,HollywoodDebi,49363,2084,1028,6356,45,http://t.co/jnGNKj4GP9,en,Pacific Time (US & Canada),L.A. CA USA,,,1,http://pbs.twimg.com/profile_images/1365502917/resized_smaller_normal.jpg,https://pbs.twimg.com/profile_banners/116537112/1387155171,1,https://pbs.twimg.com/profile_background_images/439981043307655168/qzJFItEO.jpeg,3C3940,https://pbs.twimg.com/profile_images/1365502917/resized_smaller_normal.jpg,FFFFFF,,95E8EC,http://pbs.twimg.com/profile_background_images/439981043307655168/qzJFItEO.jpeg,0099B9,0099B9,-25200,,,,,,Still photographer/actor Director's Cut The Hollywood Clutteranalyst http://t.co/rQzevFjJmv (partner) handling all things Christmas-sy #JPLTweetup/NASA Social,,,Mon Feb 22 20:37:50 +0000 2010,2010-02-22 21:37:50,2015-05-02 7:21:58,2016-03-15 15:56:53,0
1936513045,玉ちゃん,Hsin_Yu_Yang,5343,159,273,10225,1,https://t.co/VNwza7iFyW,zh-TW,,,1,,1,http://pbs.twimg.com/profile_images/583124267769864192/hwzWVOlQ_normal.jpg,https://pbs.twimg.com/profile_banners/1936513045/1428072745,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/583124267769864192/hwzWVOlQ_normal.jpg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Taiwan, Kaohsiung, 11th grade, EXAMINEE next year ☺ ➡L❤VE CNBLUE/Maroon5/福山雅治/Justin Timberlake...",,,Sat Oct 05 05:07:39 +0000 2013,2013-10-05 7:07:39,2015-05-01 13:33:02,2016-03-15 15:56:54,0
30146653,ReDeem,IAmReDeemMusic,5961,326,303,182,9,http://t.co/9ij9LdnQtj,en,Pacific Time (US & Canada),"Fairfax, VA - Los Angeles, CA",,,,http://pbs.twimg.com/profile_images/578356618854727681/22zdN07W_normal.jpeg,https://pbs.twimg.com/profile_banners/30146653/1388377439,1,https://pbs.twimg.com/profile_background_images/812038331/ffae9376a7fc31e4b733760a2be3287c.jpeg,333333,https://pbs.twimg.com/profile_images/578356618854727681/22zdN07W_normal.jpeg,0,1,EFEFEF,http://pbs.twimg.com/profile_background_images/812038331/ffae9376a7fc31e4b733760a2be3287c.jpeg,131516,D10C0C,-25200,,,,,,God first. Christian Rapper. Bout to be married! Instagram: @ReDeemMusic #Natitude,,,Fri Apr 10 03:16:38 +0000 2009,2009-04-10 5:16:38,2015-05-01 16:30:03,2016-03-15 15:56:54,0
236809977,Vincent Liu,IAmVincentLiu,525,36,71,53,0,http://t.co/8qmEjZpT2D,en,Taipei,Taiwan,,,1,http://pbs.twimg.com/profile_images/3331885611/9e37c32f6e6a13e9bbc0fbe61d094769_normal.jpeg,https://pbs.twimg.com/profile_banners/236809977/1362294636,1,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/3331885611/9e37c32f6e6a13e9bbc0fbe61d094769_normal.jpeg,EEEEEE,,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,28800,,,,,,"Dayuan intl. High School, Loves Apple products, listens to tons of music. Loves to sing. Learning to program and set up servers. Grayromantic asexual.",,,Tue Jan 11 12:29:16 +0000 2011,2011-01-11 13:29:16,2015-05-01 16:09:05,2016-03-15 15:56:55,0
17520304,Bill Roy,ICTBiz_BRoy,10218,3152,2522,339,86,http://t.co/bBjLmVKkSg,en,Central Time (US & Canada),"Wichita, Kansas",,,,http://pbs.twimg.com/profile_images/439092219983589377/zruoAOcL_normal.jpeg,https://pbs.twimg.com/profile_banners/17520304/1393522738,1,https://pbs.twimg.com/profile_background_images/439092612683685888/B1aV5aht.png,333333,https://pbs.twimg.com/profile_images/439092219983589377/zruoAOcL_normal.jpeg,FFFFFF,,C0DFEC,http://pbs.twimg.com/profile_background_images/439092612683685888/B1aV5aht.png,F8F5EF,BA3C3D,-18000,,,,,,"Editor, Wichita Business Journal. Twin dad - college girls. This is my work account. My personal account is @BillRoyICT.",,,Thu Nov 20 20:05:43 +0000 2008,2008-11-20 21:05:43,2015-05-01 13:44:44,2016-03-15 15:56:55,0
52660118,shaira mel hernandez,IMshai,32984,789,271,1050,5,https://t.co/2fpKV7vx3H,en,Tokyo,Asia♥,,,1,http://pbs.twimg.com/profile_images/3580850627/bbb5fedd1d94f93f7faafc516d24be4c_normal.jpeg,https://pbs.twimg.com/profile_banners/52660118/1426218859,1,https://pbs.twimg.com/profile_background_images/284541092/40137_449898906165_643901165_5317871_8217449_n.jpg,A80F70,https://pbs.twimg.com/profile_images/3580850627/bbb5fedd1d94f93f7faafc516d24be4c_normal.jpeg,F00994,1,AD60E8,http://pbs.twimg.com/profile_background_images/284541092/40137_449898906165_643901165_5317871_8217449_n.jpg,CB0CE8,E30C7B,32400,,,,,,"Destiny isn't a matter of chance,it's a matter of choice. 22/anime/blogger/dog-person/fashion/food/movie/music/otaku/vip 大家好 ! 我叫李秀美 :)♥ http://t.co/YJd1vCAy2k",,,Wed Jul 01 07:11:26 +0000 2009,2009-07-01 9:11:26,2015-05-01 21:03:50,2016-03-15 15:56:56,0
142074569,誰も,oe_kimi,22837,211,700,6529,8,http://t.co/V9cvN92CsA,es,Santiago,Chile,,,1,http://pbs.twimg.com/profile_images/589960091081768960/bIcegLGh_normal.jpg,https://pbs.twimg.com/profile_banners/142074569/1419885010,1,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/589960091081768960/bIcegLGh_normal.jpg,181A1E,,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,-14400,,,,,,20 yo Neet. Tweeting irrelevant stuff in english and chilean spanish.,,,Sun May 09 21:59:02 +0000 2010,2010-05-09 23:59:02,2015-05-02 12:06:17,2016-03-15 15:56:56,0
201113766,Sohal #DD #YUVI 55,IamSohal_Yuvian,59918,1377,209,3997,10,http://t.co/lPvLu2evYz,en,New Delhi,"Punjab,India.",,,1,http://pbs.twimg.com/profile_images/591189660627443712/tDV5is40_normal.jpg,https://pbs.twimg.com/profile_banners/201113766/1424414041,1,https://pbs.twimg.com/profile_background_images/454833317209055232/yJWhtYUX.jpeg,3C3940,https://pbs.twimg.com/profile_images/591189660627443712/tDV5is40_normal.jpg,FFFFFF,,95E8EC,http://pbs.twimg.com/profile_background_images/454833317209055232/yJWhtYUX.jpeg,614333,0,19800,,,,,,• Proud Yuvian™ • Social Media Expert • Gadget Freak • Punjabi Beat• @YUVSTRONG12 - GOD • Cricket Addict • Atif Aslam • RAMGARHIA • Proud Punjabi! Sikh ☺,,,Mon Oct 11 03:12:43 +0000 2010,2010-10-11 5:12:43,2015-05-01 14:16:29,2016-03-15 15:56:57,0
40831469,Mary Vianney Aviso,IamVianAviso,16111,344,201,95,2,http://t.co/j5Q6U4DW0u,en,Hong Kong,Philippines,,,1,http://pbs.twimg.com/profile_images/563826347156336640/fX4bZGJk_normal.jpeg,https://pbs.twimg.com/profile_banners/40831469/1401002063,1,https://pbs.twimg.com/profile_background_images/720014977/eaaac22627865ef115069b3cc03266e5.png,0,https://pbs.twimg.com/profile_images/563826347156336640/fX4bZGJk_normal.jpeg,FFFFFF,1,FFFFFF,http://pbs.twimg.com/profile_background_images/720014977/eaaac22627865ef115069b3cc03266e5.png,EB96EB,A33BA3,28800,,,,,,"BSIE|Enigmatic| INSTAGRAM: iamvianaviso I tweet solely w/ the purpose to express my views, not to impress your ass.I'm just your everyday neighborhood ninja.",,,Mon May 18 07:14:32 +0000 2009,2009-05-18 9:14:32,2015-05-01 17:55:32,2016-03-15 15:56:57,0
482865517,Umesh Kumar Singh,Iamumeshsingh,28098,2317,1130,7162,78,http://t.co/aVyVwhm51a,en,,"New Delhi, India",,,,http://pbs.twimg.com/profile_images/2041824399/251136_194477820600301_100001142534068_504488_4183751_n_normal.jpg,https://pbs.twimg.com/profile_banners/482865517/1426334380,1,https://pbs.twimg.com/profile_background_images/564685491795025922/p2tokA1S.jpeg,333333,https://pbs.twimg.com/profile_images/2041824399/251136_194477820600301_100001142534068_504488_4183751_n_normal.jpg,EEEEEE,1,EFEFEF,http://pbs.twimg.com/profile_background_images/564685491795025922/p2tokA1S.jpeg,131516,3B94D9,,,,,,,"I am a #SEO, #internetmarketing expert and #blogger. I am here to learn and share valuable knowledge. Connect me  https://t.co/FnmnL0m8NJ",,,Sat Feb 04 11:41:42 +0000 2012,2012-02-04 12:41:42,2015-05-01 13:05:25,2016-03-15 15:56:58,0
141977425,Ian Hassell,IanHass,3588,474,255,371,9,http://t.co/Z1fyrdVKz9,es,Madrid,Madrid,,,1,http://pbs.twimg.com/profile_images/505378247157112832/QEysNmla_normal.jpeg,https://pbs.twimg.com/profile_banners/141977425/1416318202,1,https://pbs.twimg.com/profile_background_images/534724355758891009/xZuwjm_9.png,333333,https://pbs.twimg.com/profile_images/505378247157112832/QEysNmla_normal.jpeg,FFFFFF,,DDEEF6,http://pbs.twimg.com/profile_background_images/534724355758891009/xZuwjm_9.png,C0DEED,0084B4,7200,,,,,,"Publisher http://t.co/MrQQ4pD3SM, Madrid #cityexpert. Craft Beer, Chueca & Madrid Civil War Tour Guide.",,,Sun May 09 15:39:50 +0000 2010,2010-05-09 17:39:50,2015-05-02 12:03:58,2016-03-15 15:56:59,0
349152819,Elin,IchigoGoSan,32572,68,68,1534,2,http://t.co/JoTmJGbZVj,en,Stockholm,Swedish in Tokyo,,,1,http://pbs.twimg.com/profile_images/1479379846/cute-strawberry_94964711_normal.jpg,https://pbs.twimg.com/profile_banners/349152819/1370688763,1,https://pbs.twimg.com/profile_background_images/355917618/01_1024_768.gif,333333,https://pbs.twimg.com/profile_images/1479379846/cute-strawberry_94964711_normal.jpg,C0DEED,,DDEEF6,http://pbs.twimg.com/profile_background_images/355917618/01_1024_768.gif,C0DEED,0084B4,7200,,,,,,Member of the Japanese national team in synchronized figure skating #EXO,,,Fri Aug 05 16:56:58 +0000 2011,2011-08-05 18:56:58,2015-05-02 0:07:56,2016-03-15 15:57:00,0
58649802,Yuanrang,Ievrem,51563,1301,993,313954,64,http://t.co/I8tjihqTYU,en-gb,Tokyo,"Nagano, Japan",,,,http://pbs.twimg.com/profile_images/1284788829/58649802_origin_normal.JPG,https://pbs.twimg.com/profile_banners/58649802/1352284158,1,https://pbs.twimg.com/profile_background_images/233493185/nono.gif,23330B,https://pbs.twimg.com/profile_images/1284788829/58649802_origin_normal.JPG,FFFFFF,1,EDFA5F,http://pbs.twimg.com/profile_background_images/233493185/nono.gif,89C9FA,406040,32400,,,,,,I'm try to write in English. A very lazy birder. 　フォロー、リムーブご自由にどうぞ http://t.co/3neyGErU http://t.co/3VE7Exar,,,Tue Jul 21 00:52:42 +0000 2009,2009-07-21 2:52:42,2015-05-01 22:35:19,2016-03-15 15:57:00,0
2955767954,Thank You Enrique :),IglesiasFan305,7936,2622,2183,7212,2,https://t.co/bEi9wdSgGs,en,New Delhi,London,,,1,http://pbs.twimg.com/profile_images/583893691401506816/0RmVq5zS_normal.jpg,https://pbs.twimg.com/profile_banners/2955767954/1426260832,1,https://pbs.twimg.com/profile_background_images/586193109064622080/W6n6z26r.jpg,0,https://pbs.twimg.com/profile_images/583893691401506816/0RmVq5zS_normal.jpg,0,1,0,http://pbs.twimg.com/profile_background_images/586193109064622080/W6n6z26r.jpg,0,FA743E,19800,,,,,,"Yep , that's right daddy Enrique follows me ! . he followed on 23/4/2015 my happiest day ever ! Thank you Enrique ! / i'm a boy / 17 / I love Justin #belieber",,,Fri Jan 02 07:55:19 +0000 2015,2015-01-02 8:55:19,2015-05-02 0:00:03,2016-03-15 15:57:00,0
2994985944,Ikonx Radio,IkonxR,2521,1028,97,1276,10,http://t.co/3HO4d8qmf8,en,,"Guaynabo, Puerto Rico",1,,,http://pbs.twimg.com/profile_images/559865998921441281/DU0yJNSs_normal.jpeg,https://pbs.twimg.com/profile_banners/2994985944/1424591300,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/559865998921441281/DU0yJNSs_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,,,,"Ikonx Radio es una estación de música electrónica 24/7, donde se estarán sonando diferentes géneros del EDM.",,,Sat Jan 24 19:07:44 +0000 2015,2015-01-24 20:07:44,2015-05-02 0:44:29,2016-03-15 15:57:01,0
93821152,Ilham Putra,Ilham_D_Kazuki,2249,106,142,0,1,http://t.co/5MGER2b5WI,en,Jakarta,,,,1,http://pbs.twimg.com/profile_images/586866679411376128/vpJcO-W8_normal.jpg,https://pbs.twimg.com/profile_banners/93821152/1427117174,1,https://pbs.twimg.com/profile_background_images/583260724413132800/M2K8dAkV.png,666666,https://pbs.twimg.com/profile_images/586866679411376128/vpJcO-W8_normal.jpg,FFFFFF,1,252429,http://pbs.twimg.com/profile_background_images/583260724413132800/M2K8dAkV.png,1A1B1F,9266CC,25200,,,,,,"berdo'a, berusaha, bersabar, ikhlas dan menjadi diri sendiri, just it......",,,Tue Dec 01 08:50:09 +0000 2009,2009-12-01 9:50:09,2015-05-02 3:55:35,2016-03-15 15:57:01,0
68915174,InTheFresh09,InTheFresh09,23704,1112,1549,53,25,http://t.co/citLeRz29c,en,Pacific Time (US & Canada),Los Angeles,,,,http://pbs.twimg.com/profile_images/428211696889372672/vdms4v0u_normal.jpeg,https://pbs.twimg.com/profile_banners/68915174/1426630476,1,https://pbs.twimg.com/profile_background_images/598571148/wcprr16b4cxkr0lhb1fc.jpeg,18B6F0,https://pbs.twimg.com/profile_images/428211696889372672/vdms4v0u_normal.jpeg,2C09F0,1,3507EB,http://pbs.twimg.com/profile_background_images/598571148/wcprr16b4cxkr0lhb1fc.jpeg,0A0A0A,05BFF2,-25200,,,,,,"Based in LA we talk about our lovely city Los Angeles. Pizza eaters talk internet hilarity, art, ❤️animals, music, movies, hiking & games. Follow 4 awesomeness!",,,Wed Aug 26 06:27:21 +0000 2009,2009-08-26 8:27:21,2015-05-02 0:32:56,2016-03-15 15:57:02,0
387026133,queen of disaster,Innzeyl,18636,361,82,4192,2,http://t.co/3xL5cfjGUo,en,Alaska,Queen City of the South,,,1,http://pbs.twimg.com/profile_images/593839075238416384/gMlAjOUi_normal.jpg,https://pbs.twimg.com/profile_banners/387026133/1430067854,1,https://pbs.twimg.com/profile_background_images/530375198503997441/FHfzJHj5.jpeg,333333,https://pbs.twimg.com/profile_images/593839075238416384/gMlAjOUi_normal.jpg,FFFFFF,1,F6F6F6,http://pbs.twimg.com/profile_background_images/530375198503997441/FHfzJHj5.jpeg,0,A9A9A9,-28800,,,,,,single blessedness ;),,,Sat Oct 08 10:16:42 +0000 2011,2011-10-08 12:16:42,2015-05-02 3:49:40,2016-03-15 15:57:03,0
2891962836,AnJelaiSwiftieIntano,IntanoAnJelai13,296,64,119,219,0,http://t.co/h1NJ7b7HLH,en,,Butuan City,,,1,http://pbs.twimg.com/profile_images/565082744833597440/IRzFStYA_normal.jpeg,https://pbs.twimg.com/profile_banners/2891962836/1423451325,,https://abs.twimg.com/images/themes/theme1/bg.png,0,https://pbs.twimg.com/profile_images/565082744833597440/IRzFStYA_normal.jpeg,0,,0,http://abs.twimg.com/images/themes/theme1/bg.png,0,9266CC,,,,,,,Your Eyes Whispered HAVE WE MET?  ♥,,,Thu Nov 06 09:21:32 +0000 2014,2014-11-06 10:21:32,2015-05-01 22:36:21,2016-03-15 15:57:03,0
1082033923,Caleb A Danvers,IpswichWarlock,45923,931,266,6924,27,http://t.co/fE7ZEJXJie,en,,married to @KickassGarwin,,,,http://pbs.twimg.com/profile_images/585602557474668545/6O9IAm2J_normal.jpg,https://pbs.twimg.com/profile_banners/1082033923/1416985725,1,https://pbs.twimg.com/profile_background_images/780843742/8a8bf7e2b482378cdce39c81cd40dcd0.jpeg,666666,https://pbs.twimg.com/profile_images/585602557474668545/6O9IAm2J_normal.jpg,FFFFFF,1,252429,http://pbs.twimg.com/profile_background_images/780843742/8a8bf7e2b482378cdce39c81cd40dcd0.jpeg,1A1B1F,2FC2EF,,,,,,,"Hello, welcome to my profile. I cant come to my TL right now, Im in the naughty corner. Leave a comment and Ill get back to you. [RP 21+ MC] #Prick",,,Sat Jan 12 06:20:41 +0000 2013,2013-01-12 7:20:41,2015-05-01 23:17:53,2016-03-15 15:57:03,0
53389180,Irish Alexandrian,IrishAlexandria,24689,989,931,886,45,http://t.co/mRlNAhDeT1,en,Cairo,"Alex/Cairo, Eire ,Montreal",1,,1,http://pbs.twimg.com/profile_images/501386447044489217/NuF9eCeM_normal.jpeg,https://pbs.twimg.com/profile_banners/53389180/1422563767,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/501386447044489217/NuF9eCeM_normal.jpeg,C0DEED,,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,10800,,,,,,E. Teacher & writer who tells it like it is! I'm the IrishAlexandrian on wordpress & facebook. RT not= endorsement,,,Fri Jul 03 13:50:09 +0000 2009,2009-07-03 15:50:09,2015-05-01 21:20:42,2016-03-15 15:57:03,0
17455999,Isis M. Nocturne,Isis_Nocturne,73940,1432,592,887,71,http://t.co/AdzNldxBzz,en,Pacific Time (US & Canada),"Mini-Hollywood, CA",,,1,http://pbs.twimg.com/profile_images/463218369475252224/2I6Tmjex_normal.jpeg,https://pbs.twimg.com/profile_banners/17455999/1382477874,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,https://pbs.twimg.com/profile_images/463218369475252224/2I6Tmjex_normal.jpeg,A8C7F7,,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,22330,0084B4,-25200,,,,,,"I am me, and I'm not sure what to do with myself. I have stories to tell. Vampire Sheriff of Burbank, CA. Working on awesome stuff.",,,Tue Nov 18 01:48:54 +0000 2008,2008-11-18 2:48:54,2015-05-01 13:43:42,2016-03-15 15:57:04,0
